model,dataset,experiment_name,perturbation,dose,DEGs,r2mean,r2mean_top20,r2mean_top100,r2mean_all_boostrap_mean,r2mean_top20_boostrap_mean,r2mean_top100_boostrap_mean,cell_type_test,average_mean_expressed_diff,average_fractions_diff,average_mean_degs20_diff,average_mean_degs100_diff,edistance,wasserstein,euclidean,mean_pairwise,mmd
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.01,5,0.404,0.421,0.493,0.4001808034235664,0.4295510374415815,0.2410024169071426,Portal Fibroblasts,0.6514373,0.13447380952380952,0.45450422,0.5581777,0.9398720034096093,0.9482628039651033,0.96946985,0.96926016,0.9398720381404303
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.03,5,0.246,0.301,0.053,0.2451017315638707,0.006031408162845342,0.23737697919741962,Portal Fibroblasts,0.7362415,0.22830575173889783,0.50951666,0.64702153,0.9436691172949289,0.9253382314999216,0.9714264,0.95963776,0.9436691065132011
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,28,0.291,0.223,0.262,0.29067906978679614,0.07069520639046112,0.05929878845617376,Stellate Cells,0.8406809,0.17693093202827115,0.4533332,0.61063623,0.9634961361812403,0.9692785200874248,0.981578,0.9831608,0.9634960872627443
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,31,0.845,0.859,0.947,0.84517152508166,0.927164239258862,0.8398774086365662,Hepatocytes - portal,0.7594613,0.09825686369356619,0.26354054,0.36463946,0.6507517645028877,0.7794496455870816,0.80669224,0.8975849,0.6507520802075224
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.01,8,0.494,0.531,0.482,0.4925915820580555,0.14674343640069168,0.5805557190603671,Cholangiocytes,0.78204083,0.15484724186704385,0.5841727,0.7022246,1.019605675143535,0.9820397530186896,1.0097553,0.9899719,1.0196056765833836
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,24,0.398,0.537,0.658,0.3976081351833641,0.45924694932268095,0.3934682320057669,Endothelial Cells,0.8747581,0.18364228797268325,0.36802873,0.598471,0.9910901052067863,0.9879387684657883,0.9955352,0.99160177,0.9910901142578256
ButterflyPipeline,NaultSinglePipeline_NaultPipeline,seed_19193,tcdd,10.0,8,0.578,0.731,0.953,0.5757485202865413,0.9426828867533098,0.6463404034199596,Portal Fibroblasts,0.86148286,0.48260689075630253,0.44259134,0.6390711,0.7882867414871378,0.8421955678283959,0.8878551,0.91904384,0.7882867817910325
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,3,0.585,0.738,0.945,0.5821963991720769,0.9352721672119354,0.6647601685809778,Portal Fibroblasts,0.8576408,0.5293926890756303,0.4463548,0.62512887,0.7804771940403739,0.8400734612195966,0.8834464,0.9165295,0.7804771451648312
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,4,0.506,0.839,0.624,0.5035569448423703,0.7810551533640685,0.7177075980474629,Cholangiocytes,0.8247124,0.14697840889352093,0.648716,0.73772335,0.9420082408701923,0.9922693655650325,0.9705713,0.9967122,0.9420082094753713
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.03,28,0.416,0.324,0.841,0.41677705062187664,0.6678676993464948,0.2153251844437243,Endothelial Cells,0.8660545,0.19109883649940015,0.2987669,0.5616481,0.970087263780546,0.9663299283823866,0.98493,0.9830357,0.9700871384511764
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,3,0.476,0.167,0.118,0.47552675843312164,0.17016255196011942,0.08286999884568334,Endothelial Cells,0.8864512,0.4529693578195305,0.67698616,0.7638119,1.0394309836547033,1.0146372668721821,1.0195249,1.0084444,1.0394308634621827
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,55,0.97,0.947,0.968,0.9701531044745437,0.9287945111587936,0.9585426550469489,Hepatocytes - central,0.83093673,0.30985557925767315,0.24241546,0.45496058,0.3815370799654346,0.6563563721866499,0.6176868,0.81583774,0.38153692276866025
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,8,0.354,0.569,0.832,0.35262139899422096,0.8007297918945704,0.5272989363326098,Portal Fibroblasts,0.7722296,0.28384837535014,0.6228503,0.63772136,0.8828574878598289,0.8909116825714775,0.93960494,0.94442534,0.8828575558103908
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.03,2,0.513,0.523,0.99,0.5126227938275851,0.9086504881229378,0.4220273428657766,Endothelial Cells,0.8802685,0.4832207729186643,0.45851415,0.6722767,0.987880030759594,0.9744673327319017,0.9939218,0.9863637,0.9878801442277918
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.01,47,0.974,0.966,0.962,0.9743351767791333,0.9630179342187408,0.9562878477994464,Hepatocytes - central,0.8265358,0.28727697030496285,0.26760906,0.47799996,0.7733255830653059,0.7850592189686293,0.87938863,0.91617733,0.7733254763307799
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,2,0.646,0.843,0.726,0.6396426272059191,0.7122025076608306,0.8138514366155165,Portal Fibroblasts,0.8404335,0.46104957983193273,0.45855087,0.64972055,0.6520997309592679,0.8149637962118221,0.80752695,0.8985237,0.6520997163969366
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,2,0.507,0.498,0.107,0.5041608512409295,0.3097088567256878,0.47655151440913784,Portal Fibroblasts,0.8089818,0.5090418134377038,0.6557189,0.65172225,1.0049989038428273,0.8655444633533261,1.0024964,0.9345112,1.0049988861227228
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.03,15,0.781,0.709,0.828,0.7815570680596723,0.7863576235610913,0.702731599098342,Hepatocytes - portal,0.65940136,0.08135014456072552,0.26180792,0.41819727,0.9737487735742646,0.9368548222407872,0.98678637,0.9677925,0.9737480626158174
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,38,0.972,0.97,0.964,0.9728546974972225,0.9564886877446852,0.9663301061701643,Hepatocytes - central,0.83381706,0.2928945962415891,0.50567776,0.544259,0.4979389350971031,0.783673234517901,0.7056476,0.9571581,0.49793904954195695
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,5,0.627,0.824,0.904,0.6244069271441367,0.882412563158579,0.7015592287113397,Portal Fibroblasts,0.8670685,0.5073417543859648,0.4578522,0.6919401,0.7849764861601024,0.829227791132866,0.8859891,0.91226035,0.7849764412755541
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,7,0.44,0.581,0.188,0.4334911156998863,0.1569462982635533,0.5742751997087698,Portal Fibroblasts,0.79452205,0.22035686274509808,0.63306993,0.6867548,0.7816423936788062,0.8601751278979832,0.8841054,0.9272787,0.7816424129003228
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.01,0,0.42,0.175,0.064,0.41930844798783246,0.034236811555896716,0.08229883122163073,Stellate Cells,0.86178756,0.4202557052058111,0.7667263,0.78289425,1.1202618918066627,1.0673199724923863,1.0584245,1.0335606,1.1202620236356962
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,24,0.303,0.382,0.618,0.3028860361655865,0.5912977455894004,0.1892480310492761,Stellate Cells,0.85628396,0.1994047473082273,0.40060344,0.60340595,0.9425698472738719,0.95377474680453,0.9708601,0.9747706,0.9425698763593582
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,37,0.972,0.962,0.863,0.9713693398162944,0.8559384948435682,0.9593220813480198,Hepatocytes - central,0.8220943,0.233090497689889,0.55932486,0.5303239,1.0146026585292813,0.8992181554778892,1.0072747,0.98067814,1.014602564004215
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,11,0.462,0.321,0.605,0.46258400005967304,0.2623870335365445,0.10333023136510182,Stellate Cells,0.8629079,0.4608888194900077,0.51350826,0.671821,0.9613990165721669,0.964310088354838,0.98050976,0.9820866,0.961399061966679
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,51,0.781,0.745,0.876,0.7805607062103991,0.8756207488391402,0.7461802130511423,Hepatocytes - portal,0.6136425,0.09865092884882024,0.1792987,0.28730494,0.30807994639567077,0.621073580673404,0.5550491,0.80792177,0.30808010361405036
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,15,0.669,0.814,0.899,0.6679442412253807,0.8141996411596745,0.7112510840984403,Cholangiocytes,0.8650388,0.500596699669967,0.28777474,0.60318565,0.7451135751562021,0.8349135088464616,0.86319965,0.9111448,0.7451135713070055
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,28,0.514,0.599,0.684,0.5124601674034177,0.6440918743502209,0.46950206209295076,Cholangiocytes,0.81531864,0.21176716171617163,0.26191536,0.5629644,0.7699445297177665,0.8342062303288553,0.8774648,0.9121574,0.7699445498836158
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,54,0.914,0.876,0.937,0.9133344565178535,0.9408485527497897,0.8708496661834433,Hepatocytes - portal,0.83993745,0.34948440364271954,0.13523108,0.27457616,0.14954578412472322,0.5139013069840169,0.38671154,0.65788865,0.14954581109154438
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,68,0.962,0.945,0.929,0.9621302564536515,0.9287692588850408,0.9364003046980627,Hepatocytes - portal,0.8541005,0.348076182854374,0.13040997,0.34167778,0.09497801916149849,0.2917861384908795,0.3081856,0.58104753,0.09497833418785881
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,18,0.835,0.717,0.508,0.8355306896190811,0.6567243419813874,0.7519171269194018,Hepatocytes - portal,0.72842664,0.10417737218875633,0.2938375,0.37031868,0.7750816470167923,0.8491112749790022,0.8803878,0.9566139,0.7750815112631754
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,10,0.412,0.486,0.856,0.4115782175493374,0.6413162314770152,0.5677286417102584,Endothelial Cells,0.86055285,0.16881232610772226,0.57342726,0.6895446,1.0106846683129171,1.0315941115944078,1.0053278,1.0104028,1.010684895828814
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,17,0.392,0.039,0.137,0.3914902819751561,0.08759802127333835,0.011469112466695703,Endothelial Cells,0.8770836,0.18711205657291724,0.54870546,0.6997516,1.0251655167915645,1.009387074085243,1.0125047,1.0053694,1.0251657088981059
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,13,0.44,0.706,0.832,0.43791466331974715,0.48645876099901414,0.45223790576759904,Cholangiocytes,0.760005,0.207096802962739,0.53972644,0.68906367,0.9453448059817656,0.9391505861534792,0.9722885,0.96776754,0.945344869875436
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,7,0.383,0.239,0.253,0.3815237592740436,0.026047086352328917,0.12257602241897249,Portal Fibroblasts,0.8040112,0.22526809523809524,0.7096539,0.72563255,0.9264286423624862,0.9651976344523868,0.9625117,0.981777,0.9264286975294669
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,14,0.803,0.824,0.933,0.8035860394072997,0.9181586519977293,0.771390346714565,Hepatocytes - portal,0.70523155,0.08248701363911587,0.2765353,0.42723206,0.9379091984940359,0.93743830803851,0.9684575,1.0077178,0.9379088693350774
ButterflyPipeline,NaultSinglePipeline_NaultPipeline,seed_19193,tcdd,10.0,15,0.797,0.731,0.332,0.792903021874574,0.6926347885075753,0.6278414715082207,Subtype 1,0.86890304,0.38906902621722844,0.43368864,0.6856302,0.6953995423160514,1.2170063736445047,0.83390623,1.050012,0.6953995204012587
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,8,0.297,0.446,0.01,0.294955870129762,0.3318766509448087,0.23680251293376575,Portal Fibroblasts,0.8030197,0.21000357142857143,0.7176536,0.76875395,0.9671869126710101,1.0318664737378116,0.98345673,1.0148102,0.9671868909210866
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,9,0.285,0.372,0.743,0.2848893214972839,0.4367609624351866,0.15093496320401995,Stellate Cells,0.8519222,0.1854807900855441,0.5738042,0.70509744,0.9798468867250996,0.996646767529714,0.9898722,0.99615115,0.9798469327567144
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.03,1,0.473,0.588,0.878,0.4729267255870279,0.7170467355934785,0.3816528807589682,Stellate Cells,0.86194426,0.49149327546236665,0.47419614,0.655233,0.9906771492122308,0.9713843750085516,0.99532783,0.9872587,0.990677003127999
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,10,0.545,0.699,0.863,0.5438597535459548,0.7537541713952116,0.6027992101935504,Endothelial Cells,0.8942892,0.48341588039802164,0.4852036,0.66866994,0.986894186005996,0.9784952126586853,0.9934255,0.9847708,0.9868940442629456
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,26,0.483,0.621,0.863,0.4827241401057067,0.855996370938219,0.46858179741311706,Stellate Cells,0.87836695,0.46685908376693624,0.37989768,0.5763862,0.9290329724662594,0.9406267500639074,0.9638638,0.9685855,0.9290331140944278
ButterflyPipeline,NaultSinglePipeline_NaultPipeline,seed_19193,tcdd,30.0,3,0.315,0.5,0.514,0.3145270011086996,0.48941015626269874,0.3158521552171953,Macrophage,0.8730584,0.3266099586962094,0.8319723,0.8331086,2.4285152066387665,2.418086412837606,1.5583718,1.4680468,2.4285143402043037
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,11,0.35,0.37,0.008,0.34842530281110895,0.07978003551868423,0.3604672147399435,Portal Fibroblasts,0.593264,0.16211069797782124,0.50436115,0.5573261,1.0723152862415974,0.9455614133270702,1.0355266,0.9751337,1.0723153039781834
ButterflyPipeline,NaultSinglePipeline_NaultPipeline,seed_19193,tcdd,10.0,24,0.464,0.551,0.757,0.4642836056380076,0.6787737305875978,0.4039815607997212,Stellate Cells,0.87539,0.4112633517969857,0.4656517,0.6517395,0.9530864743839947,0.9618091786823566,0.9762617,0.97881263,0.9530864566302553
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,61,0.941,0.945,0.972,0.9417302790180071,0.9476172474469874,0.9429815779918003,Hepatocytes - central,0.7933097,0.2758371733025698,0.1688695,0.32639438,0.131319696513082,0.3384813866120662,0.3623808,0.6160079,0.13131981182225327
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,13,0.434,0.669,0.848,0.434167847996633,0.8358006100322822,0.6470726236630162,Hepatocytes - central,0.56924313,0.14648020826059896,0.38609642,0.3723639,0.7465184963376829,0.8600384191312577,0.86401254,0.9127018,0.7465184915624956
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,30,0.503,0.745,0.769,0.500220718137239,0.7263708508390636,0.583678206477983,Portal Fibroblasts,0.8448858,0.14825175438596494,0.37638626,0.6593022,0.788532458472838,0.8270081940080124,0.88799363,0.91048425,0.7885324530072471
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,34,0.924,0.945,0.968,0.9237909306471274,0.968407512933223,0.9412248637364808,Hepatocytes - central,0.73793447,0.10473395091557595,0.25946724,0.3902338,0.4053219861403627,0.5872998647853988,0.63664883,0.78603095,0.4053217774300014
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,21,0.452,0.562,0.759,0.45167817489212503,0.6900267199828453,0.4091381487603643,Stellate Cells,0.86151636,0.47508621121050093,0.4528156,0.64021075,0.9514450397713461,0.9611107851658205,0.9754207,0.97824794,0.9514451889453283
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,23,0.912,0.912,0.929,0.9123965032966356,0.9094731385083396,0.9265483190256399,Hepatocytes - central,0.76783824,0.13688765837054775,0.24505484,0.42396265,0.7052100268906576,0.7873642988543863,0.83976805,0.9008708,0.7052103855616164
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,1.0,10,0.504,0.702,0.692,0.5025070899252781,0.6222128472244911,0.6598976390681789,Cholangiocytes,0.79162663,0.1526255693069307,0.48947892,0.6895964,0.9208597087032528,0.9563102669988316,0.95961434,0.97572076,0.9208597431707709
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,70,0.97,0.951,0.958,0.9696557231871342,0.9585029047690412,0.9487095890515325,Hepatocytes - central,0.82048064,0.3146350227943148,0.20606788,0.4297802,0.1179439813682174,0.3301069093055886,0.34343028,0.62473315,0.11794397093210467
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.3,15,0.43,0.526,0.885,0.43084995313703056,0.5332907981011219,0.2393806199296122,Stellate Cells,0.8971533,0.4110581964649348,0.6642001,0.76381624,0.9731114131761865,0.9957138892390396,0.98646426,0.99452245,0.9731113846459639
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.03,6,0.593,0.654,0.112,0.5892292155825529,0.027330065232735554,0.5578839943283261,Portal Fibroblasts,0.8490279,0.4131569020866774,0.60937196,0.747861,0.9323756510558947,0.8899716614101189,0.9655959,0.9415659,0.9323756003086319
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,46,0.837,0.843,0.856,0.8374405842760734,0.8552734651305837,0.815750582132418,Hepatocytes - portal,0.6965842,0.12941969941713727,0.17367956,0.3077904,0.32686931505351785,0.5771964442225971,0.5717255,0.75778425,0.3268695635655268
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,16,0.582,0.893,0.939,0.5820021848097902,0.9657822049448722,0.824220699660636,Endothelial Cells,0.8938365,0.4607365097512178,0.3811075,0.60137796,0.7727191563824867,0.8020906436473988,0.8790447,0.8923582,0.7727191741215578
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,34,0.343,0.57,0.719,0.34439219774728436,0.8093795071475394,0.41250766436398906,Stellate Cells,0.85242486,0.1859466337651111,0.36848694,0.55968237,0.8820618403065391,0.8866104306536795,0.9391813,0.9368891,0.8820619267663168
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,12,0.529,0.319,0.033,0.5275576234890409,0.1717824745645781,0.19695117232616952,Cholangiocytes,0.8099375,0.4694625138895799,0.6194567,0.7147527,0.983041954442913,0.9442816903360219,0.9914848,0.9728705,0.9830419657119764
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,0.1,4,0.539,0.331,0.114,0.5369620981249719,0.029737712964759893,0.2900187509108443,Portal Fibroblasts,0.8599298,0.43942444444444445,0.75696814,0.80918616,0.9186967380455937,0.9655715882289041,0.95848674,0.98181844,0.9186967077191561
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,30.0,12,0.413,0.194,0.098,0.41275353766957584,0.2982767833128838,0.15056619223080775,Cholangiocytes,0.5166137,0.15706088860142295,0.531163,0.433222,0.8997332712972305,0.934854707112982,0.9485426,0.9704314,0.8997332892688376
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,27,0.28,0.246,0.469,0.2796292588423108,0.36772868138987247,0.18590698690248325,Stellate Cells,0.85357904,0.21959747258289536,0.6738011,0.6601255,0.9310474174709519,0.9460712857004315,0.9649082,0.96918154,0.9310474269399387
ButterflyPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,10.0,26,0.531,0.824,0.947,0.5305667124312349,0.9345413066298951,0.6207333017297664,Endothelial Cells,0.8913346,0.4592726821711179,0.36645308,0.6386064,0.7475696411278895,0.832433851215947,0.8646212,0.9121275,0.7475696637692054
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,31,0.497,0.806,0.87,0.4973248563304528,0.9357525524003638,0.7286342597643412,Endothelial Cells,0.8690064,0.18932328531205722,0.27878112,0.50636214,0.7734815525145295,0.8113633551757634,0.8794786,0.89778405,0.7734816032835831
ScPreGanPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,seed_19193,tcdd,3.0,32,0.834,0.895,0.96,0.8329043407886572,0.9591165494947799,0.8816656026081238,Hepatocytes - portal,0.6811366,0.09718467810032634,0.18025492,0.33150023,0.5418360014955204,0.6583203557340296,0.73609483,0.8221591,0.5418360681187895
